SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,6/2/2022 12:00:00 AM,92.17
09X443,THE FAMILY SCHOOL,6/2/2022 12:00:00 AM,88.80
09X449,GRANT AVENUE ELEMENTARY SCHOOL,6/2/2022 12:00:00 AM,93.69
09X454,SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,6/2/2022 12:00:00 AM,93.04
09X457,SHERIDAN ACADEMY FOR YOUNG LEADERS,6/2/2022 12:00:00 AM,89.38
09X505,"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",6/2/2022 12:00:00 AM,84.02
09X517,FREDERICK DOUGLASS ACADEMY III SECONDARY SCHOOL,6/2/2022 12:00:00 AM,66.13
09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,6/2/2022 12:00:00 AM,77.64
09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,6/2/2022 12:00:00 AM,44.51
09X555,MOUNT EDEN CHILDREN S ACADEMY,6/2/2022 12:00:00 AM,89.80
09X564,CLAREMONT INTERNATIONAL HS,6/2/2022 12:00:00 AM,63.25
09X568,YOUNG WOMEN S LEADERSHIP SCHOOL OF THE BRONX,6/2/2022 12:00:00 AM,NS
09X582,GARDEN OF LEARNING AND DISCOVERY PRE K CENTER,6/2/2022 12:00:00 AM,78.65
09X593,SOUTH BRONX INTERNATIONAL MIDDLE SCHOOL,6/2/2022 12:00:00 AM,96.10
09X594,NEW PATHWAYS ACADEMY,6/2/2022 12:00:00 AM,86.13
10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,6/2/2022 12:00:00 AM,92.28
10X007,MILTON FEIN SCHOOL,6/2/2022 12:00:00 AM,96.19
10X008,P.S. 008 ISAAC VARIAN,6/2/2022 12:00:00 AM,91.23
10X009,P.S. 9 RYER AVENUE ELEMENTARY SCHOOL,6/2/2022 12:00:00 AM,91.54
10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,6/2/2022 12:00:00 AM,91.43
10X020,"PS MS 20 P.O.GEORGE J. WERDANN, III",6/2/2022 12:00:00 AM,86.35
10X023,P.S. 023 THE NEW CHILDREN S SCHOOL,6/2/2022 12:00:00 AM,89.97
10X024,P.S. 024 SPUYTEN DUYVIL,6/2/2022 12:00:00 AM,93.84
10X032,P.S. 032 BELMONT,6/2/2022 12:00:00 AM,88.92
10X033,P.S. 033 TIMOTHY DWIGHT,6/2/2022 12:00:00 AM,88.84
10X037,P.S. X037   MULTIPLE INTELLIGENCE SCHOOL,6/2/2022 12:00:00 AM,90.20
10X045,THOMAS C. GIORDANO MIDDLE SCHOOL 45,6/2/2022 12:00:00 AM,85.40
10X046,P.S. 046 EDGAR ALLAN POE,6/2/2022 12:00:00 AM,91.37
10X051,THE BRONX STEM AND ARTS ACADEMY,6/2/2022 12:00:00 AM,86.85
10X054,P.S. I.S. 54,6/2/2022 12:00:00 AM,90.48
10X056,P.S. 056 NORWOOD HEIGHTS,6/2/2022 12:00:00 AM,92.65
10X059,P.S. 059 THE COMMUNITY SCHOOL OF TECHNOLOGY,6/2/2022 12:00:00 AM,84.86
10X077,BEDFORD PARK ELEMENTARY SCHOOL,6/2/2022 12:00:00 AM,90.65
10X080,J.H.S. 080 THE MOSHOLU PARKWAY,6/2/2022 12:00:00 AM,79.47
10X081,P.S. 081 ROBERT J. CHRISTEN,6/2/2022 12:00:00 AM,93.38
10X085,P.S. 085 GREAT EXPECTATIONS,6/2/2022 12:00:00 AM,91.92
10X086,P.S. 086 KINGSBRIDGE HEIGHTS,6/2/2022 12:00:00 AM,90.22
10X091,P.S. 091 BRONX,6/2/2022 12:00:00 AM,90.90
10X094,P.S. 094 KINGS COLLEGE SCHOOL,6/2/2022 12:00:00 AM,90.70
10X095,P.S. 095 SHEILA MENCHER,6/2/2022 12:00:00 AM,85.49
10X118,J.H.S. 118 WILLIAM W. NILES,6/2/2022 12:00:00 AM,88.63
10X141,RIVERDALE   KINGSBRIDGE ACADEMY  MIDDLE SCHOOL   H,6/2/2022 12:00:00 AM,86.84
10X159,P.S. 159 LUIS MUNOZ MARIN BILING,6/2/2022 12:00:00 AM,88.81
10X205,P.S. 205 FIORELLO LAGUARDIA,6/2/2022 12:00:00 AM,91.37
10X206,I.S. 206 ANN MERSEREAU,6/2/2022 12:00:00 AM,88.09
10X207,P.S. 207,6/2/2022 12:00:00 AM,91.25
10X209,P.S. 209,6/2/2022 12:00:00 AM,90.65
10X213,BRONX ENGINEERING AND TECHNOLOGY ACADEMY,6/2/2022 12:00:00 AM,78.83
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,6/2/2022 12:00:00 AM,53.03
10X226,P.S. 226,6/2/2022 12:00:00 AM,92.20
10X228,JONAS BRONCK ACADEMY,6/2/2022 12:00:00 AM,96.94
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND",6/2/2022 12:00:00 AM,67.79
10X243,WEST BRONX ACADEMY FOR THE FUTURE,6/2/2022 12:00:00 AM,87.03
10X244,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,6/2/2022 12:00:00 AM,85.28
10X246,P.S. 246 POE CENTER,6/2/2022 12:00:00 AM,92.39
10X254,I.S. 254,6/2/2022 12:00:00 AM,91.54
10X264,BRONX ACADEMY FOR SOFTWARE ENGINEERING  BASE,6/2/2022 12:00:00 AM,73.89
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,6/2/2022 12:00:00 AM,84.44
10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",6/2/2022 12:00:00 AM,92.53
10X280,P.S. M.S. 280 MOSHOLU PARKWAY,6/2/2022 12:00:00 AM,91.20
10X284,BRONX SCHOOL OF LAW AND FINANCE,6/2/2022 12:00:00 AM,80.74
10X291,P.S. 291,6/2/2022 12:00:00 AM,91.01
10X306,P.S. 306,6/2/2022 12:00:00 AM,87.13
10X307,LUISA PINEIRO FUENTES SCHOOL OF SCIENCE AND DISCOV,6/2/2022 12:00:00 AM,93.25
10X308,BRONX DANCE ACADEMY SCHOOL,6/2/2022 12:00:00 AM,NS
10X310,P.S. 310 MARBLE HILL,6/2/2022 12:00:00 AM,90.07
10X315,P.S. 315 LAB SCHOOL,6/2/2022 12:00:00 AM,92.82
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH,6/2/2022 12:00:00 AM,45.31
10X331,THE BRONX SCHOOL OF YOUNG LEADERS,6/2/2022 12:00:00 AM,91.13
10X340,P.S. 340,6/2/2022 12:00:00 AM,89.19
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,6/2/2022 12:00:00 AM,93.27
10X344,AMPARK NEIGHBORHOOD,6/2/2022 12:00:00 AM,91.09
10X351,BRONX COLLABORATIVE HIGH SCHOOL,6/2/2022 12:00:00 AM,60.84
10X353,WORLD VIEW HIGH SCHOOL,6/2/2022 12:00:00 AM,89.57
10X360,P.S. 360,6/2/2022 12:00:00 AM,91.76
10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,6/2/2022 12:00:00 AM,85.63
10X368,IN TECH ACADEMY  M.S.   HIGH SCHOOL 368,6/2/2022 12:00:00 AM,88.84
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,6/2/2022 12:00:00 AM,82.53
10X382,"ELEMENTARY SCHOOL FOR MATH, SCIENCE, AND TECHNOLOG",6/2/2022 12:00:00 AM,90.71
10X386,SCHOOL FOR ENVIRONMENTAL CITIZENSHIP,6/2/2022 12:00:00 AM,92.39
10X390,M.S. 390,6/2/2022 12:00:00 AM,92.14
10X391,THE ANGELO PATRI MIDDLE SCHOOL,6/2/2022 12:00:00 AM,85.14
10X396,P.S. 396,6/2/2022 12:00:00 AM,90.20
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,6/2/2022 12:00:00 AM,75.20
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,6/2/2022 12:00:00 AM,84.19
10X434,BELMONT PREPARATORY HIGH SCHOOL,6/2/2022 12:00:00 AM,86.05
10X437,FORDHAM HIGH SCHOOL FOR THE ARTS,6/2/2022 12:00:00 AM,90.20
10X438,FORDHAM LEADERSHIP ACADEMY,6/2/2022 12:00:00 AM,61.53
10X439,BRONX HIGH SCHOOL FOR LAW AND COMMUNITY SERVICE,6/2/2022 12:00:00 AM,82.98
10X440,DEWITT CLINTON HIGH SCHOOL,6/2/2022 12:00:00 AM,69.48
10X442,"CELIA CRUZ BRONX HIGH SCHOOL OF MUSIC, THE",6/2/2022 12:00:00 AM,86.01
10X445,THE BRONX HIGH SCHOOL OF SCIENCE,6/2/2022 12:00:00 AM,75.48
10X447,CRESTON ACADEMY,6/2/2022 12:00:00 AM,92.64
10X477,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES,6/2/2022 12:00:00 AM,88.94
10X524,CROTONA INTERNATIONAL HIGH SCHOOL,6/2/2022 12:00:00 AM,58.02
10X535,ROSE HILL PRE K CENTER,6/2/2022 12:00:00 AM,75.81
10X546,BRONX THEATRE HIGH SCHOOL,6/2/2022 12:00:00 AM,82.57
10X549,DISCOVERY HIGH SCHOOL,6/2/2022 12:00:00 AM,NS
10X565,HIGH SCHOOL FOR ENERGY AND TECHNOLOGY,6/2/2022 12:00:00 AM,77.05
10X696,HIGH SCHOOL OF AMERICAN STUDIES AT LEHMAN COLLEGE,6/2/2022 12:00:00 AM,94.04
11X016,P.S. 016 WAKEFIELD,6/2/2022 12:00:00 AM,84.72
11X019,P.S. 019 JUDITH K. WEISS,6/2/2022 12:00:00 AM,93.16
11X021,P.S. 021 PHILIP H. SHERIDAN,6/2/2022 12:00:00 AM,86.62
11X041,P.S. 041 GUN HILL ROAD,6/2/2022 12:00:00 AM,87.55
11X068,P.S. 068 BRONX,6/2/2022 12:00:00 AM,92.44
11X076,P.S. 076 THE BENNINGTON SCHOOL,6/2/2022 12:00:00 AM,90.14
11X078,P.S. 078 ANNE HUTCHINSON,6/2/2022 12:00:00 AM,84.26
11X083,P.S. 083 DONALD HERTZ,6/2/2022 12:00:00 AM,86.42
11X087,P.S. 087 BRONX,6/2/2022 12:00:00 AM,90.40
11X089,P.S. 089 BRONX,6/2/2022 12:00:00 AM,87.00
11X096,P.S. 096 RICHARD RODGERS,6/2/2022 12:00:00 AM,93.46
11X097,P.S. 097 BRONX,6/2/2022 12:00:00 AM,92.89
11X103,P.S. 103 HECTOR FONTANEZ,6/2/2022 12:00:00 AM,88.23
11X105,P.S. 105 SEN ABRAHAM BERNSTEIN,6/2/2022 12:00:00 AM,90.25
11X106,P.S. 106 PARKCHESTER,6/2/2022 12:00:00 AM,89.28
11X108,P.S. 108 PHILIP J. ABINANTI,6/2/2022 12:00:00 AM,95.89
11X111,P.S. 111 SETON FALLS,6/2/2022 12:00:00 AM,83.29
11X112,P.S. 112 BRONXWOOD,6/2/2022 12:00:00 AM,88.39
11X121,P.S. 121 THROOP,6/2/2022 12:00:00 AM,87.19
11X127,J.H.S. 127 THE CASTLE HILL,6/2/2022 12:00:00 AM,95.53
11X144,J.H.S. 144 MICHELANGELO,6/2/2022 12:00:00 AM,91.40
11X153,P.S. 153 HELEN KELLER,6/2/2022 12:00:00 AM,94.06
11X160,P.S. 160 WALT DISNEY,6/2/2022 12:00:00 AM,88.07
11X169,BAYCHESTER ACADEMY,6/2/2022 12:00:00 AM,91.79
11X175,P.S. 175 CITY ISLAND,6/2/2022 12:00:00 AM,92.94
11X178,P.S. 178   DR. SELMAN WAKSMAN,6/2/2022 12:00:00 AM,93.43
11X180,M.S. 180 DR. DANIEL HALE WILLIAMS,6/2/2022 12:00:00 AM,92.31
11X181,I.S. 181 PABLO CASALS,6/2/2022 12:00:00 AM,91.28
11X189,CORNERSTONE ACADEMY FOR SOCIAL ACTION,6/2/2022 12:00:00 AM,87.62
11X194,P.S. M.S. 194,6/2/2022 12:00:00 AM,89.21
11X249,BRONX HEALTH SCIENCES HIGH SCHOOL,6/2/2022 12:00:00 AM,81.95
11X253,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION AR,6/2/2022 12:00:00 AM,74.55
11X265,BRONX LAB SCHOOL,6/2/2022 12:00:00 AM,74.90
11X270,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP: A CO,6/2/2022 12:00:00 AM,77.51
11X275,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY,6/2/2022 12:00:00 AM,79.66
11X287,NORTH BRONX SCHOOL OF EMPOWERMENT,6/2/2022 12:00:00 AM,77.41
11X288,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE,6/2/2022 12:00:00 AM,71.83
11X290,BRONX ACADEMY OF HEALTH CAREERS,6/2/2022 12:00:00 AM,73.73
11X299,ASTOR COLLEGIATE ACADEMY,6/2/2022 12:00:00 AM,66.97
11X326,BRONX GREEN MIDDLE SCHOOL,6/2/2022 12:00:00 AM,89.01
11X355,BRONX ALLIANCE MIDDLE SCHOOL,6/2/2022 12:00:00 AM,82.14
11X357,YOUNG VOICES ACADEMY OF THE BRONX,6/2/2022 12:00:00 AM,88.18
11X370,LEADERS OF TOMORROW,6/2/2022 12:00:00 AM,85.96
11X418,BRONX HIGH SCHOOL FOR THE VISUAL ARTS,6/2/2022 12:00:00 AM,55.09
11X455,HARRY S TRUMAN HIGH SCHOOL,6/2/2022 12:00:00 AM,74.15
11X462,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOO,6/2/2022 12:00:00 AM,85.86
11X468,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEME,6/2/2022 12:00:00 AM,92.44
11X481,THE STEAM BRIDGE SCHOOL,6/2/2022 12:00:00 AM,92.25
11X483,THE MATILDA AVENUE SCHOOL,6/2/2022 12:00:00 AM,91.17
11X498,P.S. M.S. 11X498   VAN NEST ACADEMY,6/2/2022 12:00:00 AM,92.79
11X508,BRONXDALE HIGH SCHOOL,6/2/2022 12:00:00 AM,82.59
11X509,HIGH SCHOOL OF LANGUAGE AND INNOVATION,6/2/2022 12:00:00 AM,89.94
11X513,NEW WORLD HIGH SCHOOL,6/2/2022 12:00:00 AM,62.53
11X514,THE BRONXWOOD PREPARATORY ACADEMY,6/2/2022 12:00:00 AM,70.23
11X529,ONE WORLD MIDDLE SCHOOL AT EDENWALD,6/2/2022 12:00:00 AM,90.93
11X532,BAYCHESTER MIDDLE SCHOOL,6/2/2022 12:00:00 AM,83.74
11X542,PELHAM PREPARATORY ACADEMY,6/2/2022 12:00:00 AM,68.52
11X544,HIGH SCHOOL FOR CONTEMPORARY ARTS,6/2/2022 12:00:00 AM,66.66
11X545,BRONX AEROSPACE HIGH SCHOOL,6/2/2022 12:00:00 AM,69.41
11X556,BRONX PARK MIDDLE SCHOOL,6/2/2022 12:00:00 AM,83.72
11X566,PELHAM GARDENS MIDDLE SCHOOL,6/2/2022 12:00:00 AM,89.85
11X567,LINDEN TREE ELEMENTARY SCHOOL,6/2/2022 12:00:00 AM,91.08
12X006,P.S. 006 WEST FARMS,6/2/2022 12:00:00 AM,87.06
12X044,P.S. 044 DAVID C. FARRAGUT,6/2/2022 12:00:00 AM,92.03
12X047,P.S. 047 JOHN RANDOLPH,6/2/2022 12:00:00 AM,90.01
12X057,P.S. 057 CRESCENT,6/2/2022 12:00:00 AM,85.81
12X061,P.S. 061 FRANCISCO OLLER,6/2/2022 12:00:00 AM,90.24
12X066,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,6/2/2022 12:00:00 AM,87.52
12X067,P.S. 067 MOHEGAN SCHOOL,6/2/2022 12:00:00 AM,92.97
12X098,J.H.S. 098 HERMAN RIDDER,6/2/2022 12:00:00 AM,92.12
12X129,M.S. 129 ACADEMY FOR INDEPENDENT LEARNING AND LEAD,6/2/2022 12:00:00 AM,91.29
12X134,P.S. 134 GEORGE F. BRISTOW,6/2/2022 12:00:00 AM,87.61
12X150,P.S. 150 CHARLES JAMES FOX,6/2/2022 12:00:00 AM,85.89
12X190,E.S.M.T  I.S. 190,6/2/2022 12:00:00 AM,87.29
12X195,P.S. 195,6/2/2022 12:00:00 AM,93.84
12X196,P.S. 196,6/2/2022 12:00:00 AM,89.89
12X211,P.S. 211,6/2/2022 12:00:00 AM,92.82
12X214,P.S. 214,6/2/2022 12:00:00 AM,84.96
12X217,SCHOOL OF PERFORMING ARTS,6/2/2022 12:00:00 AM,90.43
12X242,MOTT HALL V,6/2/2022 12:00:00 AM,91.85
12X248,"METROPOLITAN HIGH SCHOOL, THE",6/2/2022 12:00:00 AM,77.84
12X251,EXPLORATIONS ACADEMY H.S.,6/2/2022 12:00:00 AM,67.10
12X267,BRONX LATIN,6/2/2022 12:00:00 AM,80.47
12X271,EAST BRONX ACADEMY FOR THE FUTURE,6/2/2022 12:00:00 AM,73.64
12X273,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,6/2/2022 12:00:00 AM,88.03
12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6/2/2022 12:00:00 AM,81.15
12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,6/2/2022 12:00:00 AM,92.17
12X314,FAIRMONT NEIGHBORHOOD SCHOOL,6/2/2022 12:00:00 AM,84.18
12X316,KAPPA III,6/2/2022 12:00:00 AM,88.92
12X318,"I.S. X318 MATH, SCIENCE   TECHNOLOGY THROUGH ARTS",6/2/2022 12:00:00 AM,86.85
12X341,ACCION ACADEMY,6/2/2022 12:00:00 AM,84.48
12X383,EMOLIOR ACADEMY,6/2/2022 12:00:00 AM,89.25
12X388,PAN AMERICAN INTERNATIONAL HIGH SCHOOL AT MONROE,6/2/2022 12:00:00 AM,78.85
12X446,ARTURO A. SCHOMBURG SATELLITE ACADEMY BRONX,6/2/2022 12:00:00 AM,37.25
12X458,SAMARA COMMUNITY SCHOOL,6/2/2022 12:00:00 AM,94.86
12X463,URBAN SCHOLARS COMMUNITY SCHOOL,6/2/2022 12:00:00 AM,91.54
12X478,THE CINEMA SCHOOL,6/2/2022 12:00:00 AM,80.17
12X479,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,6/2/2022 12:00:00 AM,74.51
12X480,BRONX REGIONAL HIGH SCHOOL,6/2/2022 12:00:00 AM,31.68
12X511,BRONX ENVISION ACADEMY,6/2/2022 12:00:00 AM,72.39
12X521,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL,6/2/2022 12:00:00 AM,70.23
12X531,ARCHER ELEMENTARY SCHOOL,6/2/2022 12:00:00 AM,91.98
12X536,P.S. 536,6/2/2022 12:00:00 AM,91.20
12X550,HIGH SCHOOL OF WORLD CULTURES,6/2/2022 12:00:00 AM,78.15
12X595,P.S. 595,6/2/2022 12:00:00 AM,88.80
12X626,DISTRICT 12 PRE K CENTER,6/2/2022 12:00:00 AM,80.24
12X682,FANNIE LOU HAMER FREEDOM HIGH SCHOOL,6/2/2022 12:00:00 AM,NS
12X684,WINGS ACADEMY,6/2/2022 12:00:00 AM,72.94
12X691,BRONX LITTLE SCHOOL,6/2/2022 12:00:00 AM,94.80
13K003,P.S. 003 THE BEDFORD VILLAGE,6/2/2022 12:00:00 AM,90.68
13K008,THE EMILY WARREN ROEBLING SCHOOL,6/2/2022 12:00:00 AM,95.22
13K009,PUBLIC SCHOOL 9 THE SARAH SMITH GARNET SCHOOL,6/2/2022 12:00:00 AM,90.92
13K011,P.S. 011 PURVIS J. BEHAN,6/2/2022 12:00:00 AM,91.67
13K020,P.S. 020 CLINTON HILL,6/2/2022 12:00:00 AM,91.09
13K044,P.S. 044 MARCUS GARVEY,6/2/2022 12:00:00 AM,82.03
13K046,P.S. 046 EDWARD C. BLUM,6/2/2022 12:00:00 AM,82.84
13K054,P.S. 054 SAMUEL C. BARNES,6/2/2022 12:00:00 AM,90.00
13K056,P.S. 056 LEWIS H. LATIMER,6/2/2022 12:00:00 AM,90.43
13K067,P.S. 067 CHARLES A. DORSEY,6/2/2022 12:00:00 AM,92.22
13K093,P.S. 093 WILLIAM H. PRESCOTT,6/2/2022 12:00:00 AM,87.71
13K113,M.S. 113 RONALD EDMONDS LEARNING CENTER,6/2/2022 12:00:00 AM,82.64
13K133,P.S. 133 WILLIAM A. BUTLER,6/2/2022 12:00:00 AM,92.98
13K256,P.S. 256 BENJAMIN BANNEKER,6/2/2022 12:00:00 AM,88.47
13K265,DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,6/2/2022 12:00:00 AM,69.62
13K266,M.S. K266   PARK PLACE COMMUNITY MIDDLE SCHOOL,6/2/2022 12:00:00 AM,92.45
13K270,P.S. 270 JOHANN DEKALB,6/2/2022 12:00:00 AM,85.00
13K282,P.S. 282 PARK SLOPE,6/2/2022 12:00:00 AM,93.06
13K287,P.S. 287 BAILEY K. ASHFORD,6/2/2022 12:00:00 AM,88.32
13K301,RESTORATION ACADEMY,6/2/2022 12:00:00 AM,NS
13K307,P.S. 307 DANIEL HALE WILLIAMS,6/2/2022 12:00:00 AM,87.39
13K313,DOCK STREET SCHOOL FOR STEAM STUDIES,6/2/2022 12:00:00 AM,92.77
13K350,URBAN ASSEMBLY SCHOOL OF MUSIC AND ART,6/2/2022 12:00:00 AM,70.24
13K351,THE URBAN ASSEMBLY UNISON SCHOOL,6/2/2022 12:00:00 AM,87.83
13K412,BROOKLYN COMMUNITY ARTS   MEDIA HIGH SCHOOL  BCAM,6/2/2022 12:00:00 AM,75.09
13K419,"SCIENCE SKILLS CENTER HIGH SCHOOL FOR SCIENCE, TEC",6/2/2022 12:00:00 AM,85.94
13K430,BROOKLYN TECHNICAL HIGH SCHOOL,6/2/2022 12:00:00 AM,91.90
13K439,BROOKLYN INTERNATIONAL HIGH SCHOOL,6/2/2022 12:00:00 AM,87.03
13K483,THE URBAN ASSEMBLY SCHOOL FOR LAW AND JUSTICE,6/2/2022 12:00:00 AM,77.50
13K492,ACADEMY OF ARTS AND LETTERS,6/2/2022 12:00:00 AM,88.16
13K527,URBAN ASSEMBLY INSTITUTE OF MATH AND SCIENCE FOR Y,6/2/2022 12:00:00 AM,65.80
13K553,BROOKLYN ACADEMY HIGH SCHOOL,6/2/2022 12:00:00 AM,28.86
13K594,GOTHAM PROFESSIONAL ARTS ACADEMY,6/2/2022 12:00:00 AM,71.71
13K595,BEDFORD ACADEMY HIGH SCHOOL,6/2/2022 12:00:00 AM,84.02
13K605,GEORGE WESTINGHOUSE CAREER AND TECHNICAL EDUCATION,6/2/2022 12:00:00 AM,64.61
13K616,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY,6/2/2022 12:00:00 AM,25.67
13K670,BENJAMIN BANNEKER ACADEMY,6/2/2022 12:00:00 AM,75.45
13K674,"CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING, ARCHI",6/2/2022 12:00:00 AM,65.36
13K691,FORT GREENE PREPARATORY ACADEMY,6/2/2022 12:00:00 AM,84.47
13K869,DISTRICT 13 PRE K CENTER,6/2/2022 12:00:00 AM,88.63
13K915,BRIDGES: A SCHOOL FOR EXPLORATION AND EQUITY,6/2/2022 12:00:00 AM,92.41
14K016,P.S. 016 LEONARD DUNKLY,6/2/2022 12:00:00 AM,87.97
14K017,P.S. 017 HENRY D. WOODWORTH,6/2/2022 12:00:00 AM,91.46
14K018,P.S. 018 EDWARD BUSH,6/2/2022 12:00:00 AM,89.00
14K023,P.S. 023 CARTER G. WOODSON,6/2/2022 12:00:00 AM,79.92
14K031,P.S. 031 SAMUEL F. DUPONT,6/2/2022 12:00:00 AM,93.33
14K034,P.S. 034 OLIVER H. PERRY,6/2/2022 12:00:00 AM,92.03
14K050,J.H.S. 050 JOHN D. WELLS,6/2/2022 12:00:00 AM,80.44
14K059,P.S. 059 WILLIAM FLOYD,6/2/2022 12:00:00 AM,84.26
14K071,JUAN MOREL CAMPOS SECONDARY SCHOOL,6/2/2022 12:00:00 AM,77.44
14K084,P.S. 084 JOSE DE DIEGO,6/2/2022 12:00:00 AM,86.56
14K110,P.S. 110 THE MONITOR,6/2/2022 12:00:00 AM,93.48
14K120,P.S. 120 CARLOS TAPIA,6/2/2022 12:00:00 AM,86.29
14K126,JOHN ERICSSON MIDDLE SCHOOL 126,6/2/2022 12:00:00 AM,89.35
14K132,P.S. 132 THE CONSELYEA SCHOOL,6/2/2022 12:00:00 AM,91.51
14K147,P.S. 147 ISAAC REMSEN,6/2/2022 12:00:00 AM,90.18
14K157,P.S. I.S. 157 THE BENJAMIN FRANKLIN HEALTH   SCIEN,6/2/2022 12:00:00 AM,83.22
14K196,P.S. 196 TEN EYCK,6/2/2022 12:00:00 AM,83.07
14K250,P.S. 250 GEORGE H. LINDSAY,6/2/2022 12:00:00 AM,90.99
14K257,P.S. 257 JOHN F. HYLAN,6/2/2022 12:00:00 AM,84.23
14K297,P.S. 297 ABRAHAM STOCKTON,6/2/2022 12:00:00 AM,86.34
14K318,I.S. 318 EUGENIO MARIA DE HOSTOS,6/2/2022 12:00:00 AM,88.10
14K319,P.S. 319,6/2/2022 12:00:00 AM,NS
14K380,P.S. 380 JOHN WAYNE ELEMENTARY,6/2/2022 12:00:00 AM,88.94
14K414,BROOKLYN ARBOR ELEMENTARY SCHOOL,6/2/2022 12:00:00 AM,93.77
14K449,"BROOKLYN LATIN SCHOOL, THE",6/2/2022 12:00:00 AM,80.69
14K454,THE WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY,6/2/2022 12:00:00 AM,62.86
14K474,PROGRESS HIGH SCHOOL FOR PROFESSIONAL CAREERS,6/2/2022 12:00:00 AM,75.74
14K477,EAST WILLIAMSBURG SCHOLARS ACADEMY,6/2/2022 12:00:00 AM,83.65
14K478,"THE HIGH SCHOOL FOR ENTERPRISE, BUSINESS AND TECHN",6/2/2022 12:00:00 AM,79.21
14K488,BROOKLYN PREPARATORY HIGH SCHOOL,6/2/2022 12:00:00 AM,54.82
14K558,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESI,6/2/2022 12:00:00 AM,88.00
14K561,WILLIAMSBURG PREPARATORY SCHOOL,6/2/2022 12:00:00 AM,84.92
14K577,CONSELYEA PREPARATORY SCHOOL,6/2/2022 12:00:00 AM,91.45
14K582,M.S. 582,6/2/2022 12:00:00 AM,85.48
14K586,LYONS COMMUNITY SCHOOL,6/2/2022 12:00:00 AM,63.08
14K610,A TECH HIGH SCHOOL,6/2/2022 12:00:00 AM,85.84
14K614,YOUNG WOMEN S LEADERSHIP SCHOOL OF BROOKLYN,6/2/2022 12:00:00 AM,72.61
14K685,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,6/2/2022 12:00:00 AM,58.82
15K001,P.S. 001 THE BERGEN,6/2/2022 12:00:00 AM,91.06
15K010,"MAGNET SCHOOL OF MATH, SCIENCE AND DESIGN TECHNOLO",6/2/2022 12:00:00 AM,94.93
15K015,P.S. 015 PATRICK F. DALY,6/2/2022 12:00:00 AM,90.67
15K024,P.S. 024,6/2/2022 12:00:00 AM,90.13
15K029,P.S. 029 JOHN M. HARRIGAN,6/2/2022 12:00:00 AM,95.47
15K032,P.S. 032 SAMUEL MILLS SPROLE,6/2/2022 12:00:00 AM,92.32
15K038,P.S. 038 THE PACIFIC,6/2/2022 12:00:00 AM,91.58
15K039,P.S. 039 HENRY BRISTOW,6/2/2022 12:00:00 AM,94.15
15K051,M.S. 51 WILLIAM ALEXANDER,6/2/2022 12:00:00 AM,92.89
15K058,P.S. 058 THE CARROLL,6/2/2022 12:00:00 AM,93.48
15K088,J.H.S. 088 PETER ROUGET,6/2/2022 12:00:00 AM,89.61
15K094,P.S. 094 THE HENRY LONGFELLOW,6/2/2022 12:00:00 AM,97.28
